match_name,franchise,label,sponsor_name,sponsor_asset_type,sponsor_asset_location,sponsor_asset_visibility,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,kshema_trousers_logo_clear,kshema,trousers,logo,clear,0.570783257,414.7857056,678.9144287,548.6294556,790.8306885
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Jio_jersey_shoulder_logo_clear,Jio,jersey,shoulder_logo,clear,0.547192097,977.9350586,289.6063843,1064.059082,359.475647
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,KentMineralRO_jersey_chest_logo_obstructed,KentMineralRO,jersey,chest_logo,obstructed,0.359493494,814.9418945,355.2575989,866.4953613,429.1229553
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AvonCycles_trousers_logo_clear,AvonCycles,trousers,logo,clear,0.313511938,412.1897583,684.1829834,546.2487183,789.7093506
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,KentMineralRO_jersey_chest_logo_partially_visible,KentMineralRO,jersey,chest_logo_partially,visible,0.109980203,358.9588013,372.8370972,464.5097046,443.4712524
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.657171965,493.3832703,265.1268311,663.7910156,324.2851563
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,KentMineralRO_jersey_chest_logo_clear,KentMineralRO,jersey,chest_logo,clear,0.442225248,491.8749084,231.6860657,570.0262451,274.54953
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,KentMineralRO_jersey_chest_logo_partially_visible,KentMineralRO,jersey,chest_logo_partially,visible,0.290823072,491.5376587,229.0984497,570.5657349,274.2487183
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AvonCycles_trousers_logo_partially_visible,AvonCycles,trousers,logo_partially,visible,0.206736058,596.3486938,433.6046143,682.7113647,527.041687
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AllSeasons_jersey_sleeve_logo_clear,AllSeasons,jersey,sleeve_logo,clear,0.561277986,491.6901855,418.987854,595.3317871,484.9216919
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,KentMineralRO_jersey_chest_logo_obstructed,KentMineralRO,jersey,chest_logo,obstructed,0.416826576,596.9610596,447.2606201,657.8825684,517.6372681
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AvonCycles_trousers_logo_clear,AvonCycles,trousers,logo,clear,0.333754897,632.8184814,767.0065918,765.9432373,849.612793
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Valvoline_jersey_sleeve_logo_blurry,Valvoline,jersey,sleeve_logo,blurry,0.241795242,516.5380859,472.3695679,601.1652832,525.5176392
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AllSeasons_jersey_sleeve_logo_partially_visible,AllSeasons,jersey,sleeve_logo_partially,visible,0.116817623,490.3215637,422.1298828,596.0236816,483.0114136
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AvonCycles_trousers_logo_partially_visible,AvonCycles,trousers,logo_partially,visible,0.293675423,492.5018616,394.5477295,590.7921143,472.5150757
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,KentMineralRO_jersey_chest_logo_obstructed,KentMineralRO,jersey,chest_logo,obstructed,0.237311214,418.4122925,236.1934204,473.2588501,312.5060425
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AstralPipes_jersey_shoulder_logo_partially_visible,AstralPipes,jersey,shoulder_logo_partially,visible,0.214814946,606.8381348,353.3427124,676.5046387,431.8012085
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Valvoline_jersey_sleeve_logo_blurry,Valvoline,jersey,sleeve_logo,blurry,0.176547617,497.0902405,190.6217041,550.9996338,236.1664124
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,RayzonSolar_trousers_logo_partially_visible,RayzonSolar,trousers,logo_partially,visible,0.136773378,489.3290405,397.2168579,590.0142212,472.4905396
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AvonCycles_trousers_logo_partially_visible,AvonCycles,trousers,logo_partially,visible,0.133758381,606.8607178,352.1795044,674.3052979,430.8516235
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AstralPipes_jersey_shoulder_logo_partially_visible,AstralPipes,jersey,shoulder_logo_partially,visible,0.115117721,424.1627808,236.7254028,468.3479614,309.7085571
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,LivPure_trousers_logo_partially_visible,LivPure,trousers,logo_partially,visible,0.184209809,534.4289551,411.4518433,590.6499023,466.4353638
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Dream11_jersey_chest_logo_blurry,Dream11,jersey,chest_logo,blurry,0.133005366,539.1533203,272.5913696,601.8525391,330.3056641
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Encalm_trousers_logo_partially_visible,Encalm,trousers,logo_partially,visible,0.118972912,829.1539307,358.5156555,916.9378662,415.6828918
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AstralPipes_jersey_shoulder_logo_blurry,AstralPipes,jersey,shoulder_logo,blurry,0.118634857,847.9543457,141.1117859,920.9217529,214.9650574
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AllSeasons_jersey_sleeve_logo_blurry,AllSeasons,jersey,sleeve_logo,blurry,0.618035734,321.2041626,252.4429932,373.8552856,319.0715332
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,kshema_trousers_logo_partially_visible,kshema,trousers,logo_partially,visible,0.173006386,346.9709473,454.2571411,445.3432617,528.8961792
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,RayzonSolar_trousers_logo_partially_visible,RayzonSolar,trousers,logo_partially,visible,0.129567742,349.7615967,453.8873291,444.8181763,523.5755005
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,BKT_jersey_back_logo_clear,BKT,jersey,back_logo,clear,0.917748511,820.7288818,355.0327148,1046.97522,458.0917969
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,KentMineralRO_jersey_chest_logo_partially_visible,KentMineralRO,jersey,chest_logo_partially,visible,0.26712504,356.9706726,423.321228,462.5242615,491.7778931
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,kshema_trousers_logo_obstructed,kshema,trousers,logo,obstructed,0.258891165,356.6091919,745.1661377,488.7512207,825.8201904
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,KentMineralRO_jersey_chest_logo_clear,KentMineralRO,jersey,chest_logo,clear,0.122988433,357.5736084,426.0562134,462.1051025,493.2163086
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AstralPipes_jersey_shoulder_logo_partially_visible,AstralPipes,jersey,shoulder_logo_partially,visible,0.476983845,401.7120972,270.0661621,438.3362427,335.2277222
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AvonCycles_trousers_logo_partially_visible,AvonCycles,trousers,logo_partially,visible,0.22217989,489.3623352,466.4598694,549.6071777,530.9835205
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,kshema_trousers_logo_clear,kshema,trousers,logo,clear,0.103175491,362.8225403,493.5836182,460.351593,561.1595459
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,RayzonSolar_trousers_logo_clear,RayzonSolar,trousers,logo,clear,0.101427749,352.0367126,491.5799561,464.419342,565.2169189
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AllSeasons_jersey_sleeve_logo_blurry,AllSeasons,jersey,sleeve_logo,blurry,0.683807254,337.4990845,317.6746216,402.8075562,384.7947388
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,RayzonSolar_trousers_logo_partially_visible,RayzonSolar,trousers,logo_partially,visible,0.32742843,349.309021,504.1757813,446.8473511,568.4025879
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Valvoline_jersey_sleeve_logo_blurry,Valvoline,jersey,sleeve_logo,blurry,0.222597465,371.7531128,334.0614624,432.0066528,395.5094604
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AvonCycles_trousers_logo_partially_visible,AvonCycles,trousers,logo_partially,visible,0.119809844,452.3860474,480.0184937,510.8322754,535.3239136
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,kshema_trousers_logo_partially_visible,kshema,trousers,logo_partially,visible,0.117648236,351.7325439,505.9586182,442.9786377,566.2818604
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AllSeasons_jersey_sleeve_logo_blurry,AllSeasons,jersey,sleeve_logo,blurry,0.869369566,444.6886597,271.0118713,522.1199341,326.2887878
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,RayzonSolar_trousers_logo_partially_visible,RayzonSolar,trousers,logo_partially,visible,0.276802391,432.1389771,436.9624634,515.5460815,500.793457
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Valvoline_jersey_sleeve_logo_blurry,Valvoline,jersey,sleeve_logo,blurry,0.202498317,477.7649536,306.3934937,532.0886841,351.5393677
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AllSeasons_jersey_sleeve_logo_blurry,AllSeasons,jersey,sleeve_logo,blurry,0.924266934,780.7740479,217.7163086,849.0777588,276.6405029
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Valvoline_jersey_sleeve_logo_blurry,Valvoline,jersey,sleeve_logo,blurry,0.589565277,411.649292,290.9732056,467.458252,332.4483032
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,RayzonSolar_trousers_logo_partially_visible,RayzonSolar,trousers,logo_partially,visible,0.360392779,386.0570068,450.0355835,491.3554688,516.6262817
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Valvoline_jersey_sleeve_logo_blurry,Valvoline,jersey,sleeve_logo,blurry,0.236272812,771.1534424,257.6598511,822.21875,304.5661011
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AllSeasons_jersey_chest_logo_clear,AllSeasons,jersey,chest_logo,clear,0.174988613,397.4814453,247.5119934,476.5957031,296.3547058
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,kshema_trousers_logo_clear,kshema,trousers,logo,clear,0.172729731,384.1413574,448.1068115,491.5491333,514.020813
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,KentMineralRO_jersey_chest_logo_blurry,KentMineralRO,jersey,chest_logo,blurry,0.160769403,470.9116211,269.2485352,529.7833252,311.37854
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,kshema_trousers_logo_partially_visible,kshema,trousers,logo_partially,visible,0.12055555,382.6734619,451.4315796,494.8344116,524.6895142
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AvonCycles_trousers_logo_partially_visible,AvonCycles,trousers,logo_partially,visible,0.109597586,760.6185913,441.760498,817.463562,495.0661621
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,kshema_trousers_logo_partially_visible,kshema,trousers,logo_partially,visible,0.105257772,757.1399536,442.4359131,819.8447876,497.4793701
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,KentMineralRO_jersey_chest_logo_blurry,KentMineralRO,jersey,chest_logo,blurry,0.545439899,838.1567993,312.7599487,879.1472778,346.7930298
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,kshema_trousers_logo_partially_visible,kshema,trousers,logo_partially,visible,0.401088387,291.1300049,474.5090942,359.5761719,514.5458374
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,kshema_trousers_logo_partially_visible,kshema,trousers,logo_partially,visible,0.37665382,816.0825806,470.3120117,882.180481,518.7537842
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Dream11_jersey_chest_logo_partially_visible,Dream11,jersey,chest_logo_partially,visible,0.320004374,316.4629517,377.8499146,398.1638794,418.6008911
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Dream11_jersey_chest_logo_obstructed,Dream11,jersey,chest_logo,obstructed,0.298423678,310.0700073,377.6214294,398.0183716,418.8762512
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,kshema_trousers_logo_blurry,kshema,trousers,logo,blurry,0.207669735,818.6113281,469.3500977,880.8769531,517.1867676
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Jio_jersey_shoulder_logo_clear,Jio,jersey,shoulder_logo,clear,0.17113857,788.52948,303.6188049,823.003479,334.2102966
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AvonCycles_trousers_logo_partially_visible,AvonCycles,trousers,logo_partially,visible,0.143082306,817.6420898,468.2437134,882.6942139,517.5133667
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,kshema_trousers_logo_blurry,kshema,trousers,logo,blurry,0.110737681,294.560791,473.5839844,359.4942017,514.2110596
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AllSeasons_jersey_sleeve_logo_blurry,AllSeasons,jersey,sleeve_logo,blurry,0.846899569,381.4198608,293.1483765,432.7793579,359.2617798
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AvonCycles_trousers_logo_partially_visible,AvonCycles,trousers,logo_partially,visible,0.249630645,514.4697266,443.7979126,588.8156738,509.0579224
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Valvoline_jersey_sleeve_logo_blurry,Valvoline,jersey,sleeve_logo,blurry,0.153886631,381.9995117,296.2525635,452.4172363,361.0266724
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,RayzonSolar_trousers_logo_partially_visible,RayzonSolar,trousers,logo_partially,visible,0.151010677,377.2328186,483.1260376,477.4230652,553.2526245
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,kshema_trousers_logo_clear,kshema,trousers,logo,clear,0.119738549,378.2598877,484.5812378,473.7913818,550.4716187
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,LivPure_trousers_logo_partially_visible,LivPure,trousers,logo_partially,visible,0.198107809,619.4968262,409.7536011,698.5334473,492.288147
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AstralPipes_jersey_shoulder_logo_partially_visible,AstralPipes,jersey,shoulder_logo_partially,visible,0.173170343,620.4152222,413.2733765,696.9105835,490.0704956
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Dream11_jersey_chest_logo_obstructed,Dream11,jersey,chest_logo,obstructed,0.28265965,570.9787598,188.1230927,703.6513672,291.0690308
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Dream11_jersey_chest_logo_obstructed,Dream11,jersey,chest_logo,obstructed,0.178648934,570.177063,185.8735962,743.7944946,301.7730713
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,RayzonSolar_trousers_logo_partially_visible,RayzonSolar,trousers,logo_partially,visible,0.1459084,576.7911377,358.7940979,667.9310303,422.269928
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AvonCycles_trousers_logo_partially_visible,AvonCycles,trousers,logo_partially,visible,0.124482684,493.4690552,358.1043091,560.4932251,426.3247681
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,kshema_trousers_logo_partially_visible,kshema,trousers,logo_partially,visible,0.837765992,572.2900391,436.8721313,654.0073242,497.6029663
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.251829147,500.9742432,261.8834839,636.8116455,315.2727661
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,kshema_trousers_logo_clear,kshema,trousers,logo,clear,0.189037144,466.9932251,444.4199829,560.0241089,515.7850952
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AllSeasons_jersey_sleeve_logo_blurry,AllSeasons,jersey,sleeve_logo,blurry,0.147472903,588.2298584,218.2312012,649.9993896,266.84198
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,KentMineralRO_jersey_chest_logo_partially_visible,KentMineralRO,jersey,chest_logo_partially,visible,0.132340893,501.8702087,214.6524353,572.4532471,260.4918518
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,KentMineralRO_jersey_chest_logo_clear,KentMineralRO,jersey,chest_logo,clear,0.12492843,501.3459473,216.9573212,573.4267578,260.8983765
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Torrent_Group_jersey_chest_logo_blurry,Torrent,Group,jersey_chest_logo,blurry,0.115224741,501.7211304,215.5838013,572.3615112,260.7421875
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,KentMineralRO_jersey_chest_logo_clear,KentMineralRO,jersey,chest_logo,clear,0.695283294,497.8711548,350.4254761,602.1895142,419.0309448
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Valvoline_jersey_sleeve_logo_blurry,Valvoline,jersey,sleeve_logo,blurry,0.682453692,398.2323914,385.7376709,487.5149231,458.0318604
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,KentMineralRO_jersey_chest_logo_partially_visible,KentMineralRO,jersey,chest_logo_partially,visible,0.472192854,507.8106689,347.6963501,600.901001,417.4688721
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AllSeasons_jersey_sleeve_logo_clear,AllSeasons,jersey,sleeve_logo,clear,0.34273091,397.4165039,320.4204712,505.1435547,396.5617065
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AvonCycles_trousers_logo_partially_visible,AvonCycles,trousers,logo_partially,visible,0.336868793,596.3275146,730.6328735,718.3643799,830.9638062
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,kshema_trousers_logo_clear,kshema,trousers,logo,clear,0.213436097,430.2820129,747.4664307,595.6171875,849.9857178
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,kshema_trousers_logo_obstructed,kshema,trousers,logo,obstructed,0.17708008,432.2037048,757.5296021,595.5672607,849.7316284
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.755836129,608.2532959,534.196228,897.3807373,662.8557739
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AllSeasons_jersey_sleeve_logo_partially_visible,AllSeasons,jersey,sleeve_logo_partially,visible,0.170904383,515.6525879,420.5366211,595.5688477,499.8110352
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,KentMineralRO_jersey_chest_logo_clear,KentMineralRO,jersey,chest_logo,clear,0.146736443,621.5379639,481.7335205,754.1783447,562.8225098
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,EcoLink_cap_logo_partially_visible,EcoLink,cap,logo_partially,visible,0.622767627,909.9108276,188.9413147,987.4672241,231.9427795
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Dream11_jersey_chest_logo_partially_visible,Dream11,jersey,chest_logo_partially,visible,0.30781278,355.6104736,408.867981,523.9284668,506.8571167
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,BKT_jersey_back_logo_clear,BKT,jersey,back_logo,clear,0.274199903,876.3460693,365.4385376,1052.254761,458.6923218
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Jio_jersey_shoulder_logo_clear,Jio,jersey,shoulder_logo,clear,0.180332243,793.7144165,300.8517761,855.9710083,357.6836243
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Freemans_cap_logo_partially_visible,Freemans,cap,logo_partially,visible,0.120702632,909.5838013,184.7394104,986.0508423,233.1862488
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,kshema_trousers_logo_obstructed,kshema,trousers,logo,obstructed,0.112893552,333.848877,677.4119873,447.276062,770.4620361
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AllSeasons_jersey_sleeve_logo_partially_visible,AllSeasons,jersey,sleeve_logo_partially,visible,0.439716548,462.5632629,330.0244751,573.8664551,426.5186157
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,KentMineralRO_jersey_chest_logo_clear,KentMineralRO,jersey,chest_logo,clear,0.172766373,424.8296509,388.0197144,544.8106079,478.3999634
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AstralPipes_jersey_shoulder_logo_partially_visible,AstralPipes,jersey,shoulder_logo_partially,visible,0.151832685,462.9614563,330.0435181,570.9606934,427.5175781
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,kshema_trousers_logo_partially_visible,kshema,trousers,logo_partially,visible,0.481529772,398.0859985,458.9154053,471.597229,512.8833618
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AvonCycles_trousers_logo_partially_visible,AvonCycles,trousers,logo_partially,visible,0.429359764,462.704834,471.3003235,514.8056641,530.7099609
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Dream11_jersey_chest_logo_obstructed,Dream11,jersey,chest_logo,obstructed,0.171845868,397.7424316,303.652832,510.9476318,368.3383179
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.104482494,397.9760742,305.6224976,510.0411377,362.6187134
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Dream11_jersey_chest_logo_obstructed,Dream11,jersey,chest_logo,obstructed,0.447090834,376.0394897,346.5859985,522.1332397,417.6376343
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.176119626,375.7702637,344.4729919,522.1141968,411.6664734
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,kshema_trousers_logo_partially_visible,kshema,trousers,logo_partially,visible,0.136930734,350.1974487,489.762207,446.750061,560.4902344
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AvonCycles_trousers_logo_partially_visible,AvonCycles,trousers,logo_partially,visible,0.106399626,352.1773071,490.8237305,444.3128052,554.7939453
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.855211616,424.3526611,232.7152252,595.715271,296.7828369
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,kshema_trousers_logo_partially_visible,kshema,trousers,logo_partially,visible,0.198745787,416.0750122,413.6820679,503.2138062,476.0947876
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,kshema_trousers_logo_partially_visible,kshema,trousers,logo_partially,visible,0.141828984,536.463623,373.972229,623.1785889,442.1403198
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,KentMineralRO_jersey_chest_logo_clear,KentMineralRO,jersey,chest_logo,clear,0.809654474,232.9064941,469.1108398,318.8026123,529.9195557
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AvonCycles_trousers_logo_clear,AvonCycles,trousers,logo,clear,0.762395561,619.2626953,650.1445313,724.1990967,749.9904785
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AvonCycles_trousers_logo_partially_visible,AvonCycles,trousers,logo_partially,visible,0.585607588,317.9968262,761.9677734,401.6008301,842.1429443
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AvonCycles_trousers_logo_clear,AvonCycles,trousers,logo,clear,0.534712911,318.640686,761.7512207,400.9273071,843.9396973
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Jio_jersey_shoulder_logo_partially_visible,Jio,jersey,shoulder_logo_partially,visible,0.407152236,743.7901611,307.2628174,813.1175537,382.3598633
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AvonCycles_trousers_logo_clear,AvonCycles,trousers,logo,clear,0.395852864,940.0864258,702.2044067,1005.836426,776.302063
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,kshema_trousers_logo_clear,kshema,trousers,logo,clear,0.346651882,1014.300171,688.6859741,1133.086792,775.0502319
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,KentMineralRO_jersey_chest_logo_clear,KentMineralRO,jersey,chest_logo,clear,0.286428392,924.9123535,393.719635,1002.672607,454.3079529
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AvonCycles_trousers_logo_partially_visible,AvonCycles,trousers,logo_partially,visible,0.25228256,936.2736816,700.65802,1009.983154,780.3008423
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,KentMineralRO_jersey_chest_logo_clear,KentMineralRO,jersey,chest_logo,clear,0.224080175,573.7265625,336.7828979,639.7087402,391.5011597
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.215686768,226.9489441,495.5718994,381.8959045,602.0819092
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AvonCycles_trousers_logo_partially_visible,AvonCycles,trousers,logo_partially,visible,0.153783217,216.6525726,769.1397095,330.7475586,837.6422729
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Puma_jersey_sleeve_logo_clear,Puma,jersey,sleeve_logo,clear,0.14350988,305.0592651,431.8381348,367.0444946,505.4986572
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AvonCycles_trousers_logo_partially_visible,AvonCycles,trousers,logo_partially,visible,0.141912937,617.3514404,650.3151855,729.4024658,750.8729248
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Valvoline_jersey_sleeve_logo_blurry,Valvoline,jersey,sleeve_logo,blurry,0.138950452,156.8094482,504.9968262,202.8398438,553.4023438
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.125181884,949.4835815,438.9509277,1110.811768,519.815979
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,KentMineralRO_jersey_chest_logo_partially_visible,KentMineralRO,jersey,chest_logo_partially,visible,0.119893134,923.4758301,390.3337402,1003.866455,453.0501709
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Jio_jersey_shoulder_logo_clear,Jio,jersey,shoulder_logo,clear,0.119192407,743.3178101,307.2711182,818.381897,391.5170898
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,KentMineralRO_jersey_chest_logo_obstructed,KentMineralRO,jersey,chest_logo,obstructed,0.116341665,922.7891846,394.8479614,1002.403931,453.7175293
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Jio_jersey_shoulder_logo_clear,Jio,jersey,shoulder_logo,clear,0.6039204,656.2357788,381.1412964,722.8040161,437.1983032
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,kshema_trousers_logo_clear,kshema,trousers,logo,clear,0.206307366,840.7150879,626.2087402,981.2714844,743.829834
