match_name,franchise,,label,sponsor_name,sponsor_asset_type,sponsor_asset_location,sponsor_asset_visibility,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2
Match_46_TATA_IPL_2025_DC_vs_RCB,Delhi Capitals,,AllSeasons_jersey_chest_logo_blurry,AllSeasons,jersey,chest_logo,blurry,0.301242977,655.7584229,232.1478882,729.8231201,270.7268677
Match_46_TATA_IPL_2025_DC_vs_RCB,Delhi Capitals,,motorola_trousers_logo_blurry,motorola,trousers,logo,blurry,0.252921224,738.5023193,482.6298218,818.5357666,535.4264526
Match_46_TATA_IPL_2025_DC_vs_RCB,Delhi Capitals,,Encalm_trousers_logo_clear,Encalm,trousers,logo,clear,0.174853161,638.289978,482.3633728,749.0331421,542.6004639
Match_46_TATA_IPL_2025_DC_vs_RCB,Delhi Capitals,,HeroFincorp_jersey_chest_logo_clear,HeroFincorp,jersey,chest_logo,clear,0.120080739,204.1518555,244.3640137,334.3126221,326.5015869
Match_46_TATA_IPL_2025_DC_vs_RCB,Delhi Capitals,,EcoLink_cap_logo_partially_visible,EcoLink,cap,logo,partially_visible,0.112610854,263.4936523,462.3492432,382.2862549,535.1893311
Match_46_TATA_IPL_2025_DC_vs_RCB,Delhi Capitals,,motorola_trousers_logo_blurry,motorola,trousers,logo,blurry,0.109784231,656.3208008,236.828949,726.8946533,271.7023621
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,HeroFincorp_jersey_chest_logo_clear,HeroFincorp,jersey,chest_logo,clear,0.670368493,609.4886475,168.4093475,721.8150635,224.9551849
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,motorola_trousers_logo_blurry,motorola,trousers,logo,blurry,0.226988897,624.4957886,386.7598877,709.6098022,438.802002
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,motorola_trousers_logo_blurry,motorola,trousers,logo,blurry,0.22409755,581.6655273,384.9299927,714.7241211,440.5102539
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Encalm_trousers_logo_partially_visible,Encalm,trousers,logo,partially_visible,0.176900193,578.3358765,383.7736816,638.1017456,436.8735352
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,motorola_trousers_logo_blurry,motorola,trousers,logo,blurry,0.163333848,580.6777344,384.1815796,637.0852051,436.0776978
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Encalm_trousers_logo_clear,Encalm,trousers,logo,clear,0.13662222,626.6848755,385.3743286,708.1404419,437.5900269
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,AllSeasons_jersey_chest_logo_blurry,AllSeasons,jersey,chest_logo,blurry,0.115884289,668.0067139,134.2454681,707.3028564,174.1045685
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,AllSeasons_jersey_chest_logo_blurry,AllSeasons,jersey,chest_logo,blurry,0.109268382,612.9465332,131.8941956,666.4641113,173.2701111
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Dazzler_foreground_banner_clear,Dazzler,foreground,banner,clear,0.152472168,497.3426819,25.48486328,909.8865967,314.8369751
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Jio_jersey_shoulder_logo_clear,Jio,jersey,shoulder_logo,clear,0.129196271,318.5954285,668.3649902,389.148468,726.6569824
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,RayzonSolar_trousers_logo_partially_visible,RayzonSolar,trousers,logo,partially_visible,0.144213095,252.5354919,504.6113281,349.5943298,570.3818359
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.142088026,292.3688965,298.8530579,424.6891479,353.2804871
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Valvoline_jersey_sleeve_logo_blurry,Valvoline,jersey,sleeve_logo,blurry,0.17670849,489.4212646,253.9829102,548.041748,298.5133057
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,GMR_jersey_sleeve_logo_clear,GMR,jersey,sleeve_logo,clear,0.122897215,957.0288086,223.7958679,1005.936279,268.5973816
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,AllSeasons_jersey_chest_logo_blurry,AllSeasons,jersey,chest_logo,blurry,0.103774793,955.833252,225.9154968,1005.483154,268.9977722
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Jio_jersey_shoulder_logo_partially_visible,Jio,jersey,shoulder_logo,partially_visible,0.538699567,368.0279541,307.0296326,417.7285767,360.2533875
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,motorola_trousers_logo_partially_visible,motorola,trousers,logo,partially_visible,0.508809149,346.0527954,539.6849365,437.2296753,588.9422607
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Puma_jersey_sleeve_logo_clear,Puma,jersey,sleeve_logo,clear,0.459697813,368.4225159,309.1825562,415.8591003,358.9715576
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Puma_jersey_sleeve_logo_clear,Puma,jersey,sleeve_logo,clear,0.366169512,326.760376,287.1190796,384.2022705,351.7681885
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Encalm_trousers_logo_partially_visible,Encalm,trousers,logo,partially_visible,0.177301437,445.9755249,473.8328247,519.9430542,530.6353149
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,motorola_trousers_logo_blurry,motorola,trousers,logo,blurry,0.176852718,348.5169983,542.1693726,436.0932922,592.2522583
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Jio_jersey_shoulder_logo_clear,Jio,jersey,shoulder_logo,clear,0.109651119,368.9275513,307.0044556,421.4210205,357.8768921
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,EcoLink_cap_logo_partially_visible,EcoLink,cap,logo,partially_visible,0.731425405,893.7098389,215.9845276,979.6568604,252.320282
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Jio_jersey_shoulder_logo_partially_visible,Jio,jersey,shoulder_logo,partially_visible,0.320870757,200.5039368,438.4250488,267.1121826,505.3093262
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,motorola_trousers_logo_partially_visible,motorola,trousers,logo,partially_visible,0.218522444,278.3314209,725.6855469,376.5866699,787.6695557
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,KentMineralRO_jersey_chest_logo_clear,KentMineralRO,jersey,chest_logo,clear,0.198738649,291.9748535,352.2714844,370.0869141,435.4661865
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,BKT_jersey_back_logo_clear,BKT,jersey,back_logo,clear,0.103894241,887.7149658,345.6031494,1029.097046,442.4770508
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,motorola_trousers_logo_blurry,motorola,trousers,logo,blurry,0.44044131,445.6983032,556.1151123,540.4609985,609.2891846
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,HeroFincorp_jersey_chest_logo_blurry,HeroFincorp,jersey,chest_logo,blurry,0.296323627,971.6140747,430.2155151,1100.545654,480.0845337
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Puma_jersey_sleeve_logo_clear,Puma,jersey,sleeve_logo,clear,0.282030672,444.5633545,279.9434509,496.9973145,330.3368835
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,kshema_trousers_logo_partially_visible,kshema,trousers,logo,partially_visible,0.184453845,969.6143799,573.7296143,1029.283081,618.5479736
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Jio_jersey_shoulder_logo_partially_visible,Jio,jersey,shoulder_logo,partially_visible,0.161929786,489.3918762,285.1812744,535.0695801,328.3771973
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Jio_jersey_shoulder_logo_partially_visible,Jio,jersey,shoulder_logo,partially_visible,0.183011994,580.9807129,304.6170654,635.4267578,382.0422363
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,motorola_trousers_logo_blurry,motorola,trousers,logo,blurry,0.713755786,688.9962158,441.293457,781.6915283,497.4663696
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,GMR_jersey_sleeve_logo_clear,GMR,jersey,sleeve_logo,clear,0.371152461,818.1308594,209.8830261,884.927002,251.6801453
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Encalm_trousers_logo_clear,Encalm,trousers,logo,clear,0.296186656,573.7771606,439.4446411,685.8847046,504.6663818
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Freemans_cap_logo_partially_visible,Freemans,cap,logo,partially_visible,0.182052732,813.2891846,92.75930023,888.2661133,146.3389587
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Puma_jersey_sleeve_logo_clear,Puma,jersey,sleeve_logo,clear,0.124385945,403.5347595,242.6593628,458.4697571,278.7337646
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Jio_jersey_shoulder_logo_partially_visible,Jio,jersey,shoulder_logo,partially_visible,0.122258723,417.9686279,271.2752686,472.3857422,324.8161621
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,BKT_jersey_back_logo_clear,BKT,jersey,back_logo,clear,0.119302683,307.0633545,223.8856049,391.0487061,289.3521729
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,AllSeasons_jersey_chest_logo_blurry,AllSeasons,jersey,chest_logo,blurry,0.101416893,579.9593506,188.8137512,666.5938721,234.5542603
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Encalm_trousers_logo_clear,Encalm,trousers,logo,clear,0.425764233,501.5076294,470.3029785,589.4281616,536.5432129
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,BKT_jersey_back_logo_clear,BKT,jersey,back_logo,clear,0.272789508,435.2682495,286.182251,585.147583,346.3204346
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Encalm_trousers_logo_partially_visible,Encalm,trousers,logo,partially_visible,0.229693964,499.8111572,475.383728,593.0180664,538.5003052
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,HeroFincorp_jersey_chest_logo_clear,HeroFincorp,jersey,chest_logo,clear,0.20732519,435.0315552,287.4190979,582.586792,346.4436951
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,HeroFincorp_jersey_chest_logo_partially_visible,HeroFincorp,jersey,chest_logo,partially_visible,0.121205367,439.631897,290.9834595,582.3673706,345.8970337
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,KentMineralRO_jersey_chest_logo_clear,KentMineralRO,jersey,chest_logo,clear,0.11147856,432.736084,251.6834717,523.4725342,291.8295288
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,motorola_trousers_logo_blurry,motorola,trousers,logo,blurry,0.104860738,499.1364441,475.588562,591.0720215,540.4137573
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,AllSeasons_jersey_chest_logo_blurry,AllSeasons,jersey,chest_logo,blurry,0.104042508,430.9257813,248.8764648,526.2670898,291.3242188
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,HeroFincorp_jersey_chest_logo_obstructed,HeroFincorp,jersey,chest_logo,obstructed,0.243557915,663.8270264,484.7415161,909.855835,732.9060669
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,RayzonSolar_trousers_logo_partially_visible,RayzonSolar,trousers,logo,partially_visible,0.36988458,655.6489258,511.7179565,730.1320801,585.2180786
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,AllSeasons_jersey_chest_logo_blurry,AllSeasons,jersey,chest_logo,blurry,0.261711985,384.5848999,184.855423,440.4002075,232.1182709
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Jio_jersey_shoulder_logo_clear,Jio,jersey,shoulder_logo,clear,0.105668753,310.8649292,178.2581177,378.4562378,219.8018799
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Encalm_trousers_logo_clear,Encalm,trousers,logo,clear,0.318097174,643.3074951,487.1800537,760.2987061,557.2091064
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,motorola_trousers_logo_blurry,motorola,trousers,logo,blurry,0.191246971,556.7550049,468.4476318,645.3336182,528.3433838
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Jio_jersey_shoulder_logo_clear,Jio,jersey,shoulder_logo,clear,0.516535461,462.8896484,303.7553101,533.7657471,379.3867798
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Jio_jersey_shoulder_logo_clear,Jio,jersey,shoulder_logo,clear,0.284843028,893.7644043,353.7052002,980.2518311,435.1782227
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Jio_jersey_shoulder_logo_partially_visible,Jio,jersey,shoulder_logo,partially_visible,0.200509533,896.3240967,357.171936,980.3525391,435.5767212
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Puma_jersey_sleeve_logo_clear,Puma,jersey,sleeve_logo,clear,0.11377994,454.7738647,246.7550049,528.7059326,308.9923096
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Jio_jersey_shoulder_logo_partially_visible,Jio,jersey,shoulder_logo,partially_visible,0.107684836,331.6108704,180.1234741,412.2958679,303.4956055
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,motorola_trousers_logo_blurry,motorola,trousers,logo,blurry,0.737055182,643.4273682,506.5219727,737.8973389,563.1149902
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Puma_jersey_sleeve_logo_clear,Puma,jersey,sleeve_logo,clear,0.15726383,585.3133545,262.3588257,642.0407715,313.3048706
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Jio_jersey_shoulder_logo_partially_visible,Jio,jersey,shoulder_logo,partially_visible,0.14014329,588.9736328,262.6508179,641.9401855,313.7382202
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Puma_jersey_sleeve_logo_clear,Puma,jersey,sleeve_logo,clear,0.139422581,567.8276978,263.2683105,637.0928345,324.3580322
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,HeroFincorp_jersey_chest_logo_clear,HeroFincorp,jersey,chest_logo,clear,0.79403162,475.1087036,194.4806213,607.124939,260.8835144
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Encalm_trousers_logo_partially_visible,Encalm,trousers,logo,partially_visible,0.233365953,594.317749,424.0838013,657.2845459,487.5160522
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.301885366,649.3723145,312.4398804,902.6411133,426.4301147
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,AvonCycles_trousers_logo_clear,AvonCycles,trousers,logo,clear,0.245617911,222.3527374,742.1657715,345.7249146,839.0671387
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,LivPure_trousers_logo_partially_visible,LivPure,trousers,logo,partially_visible,0.123308294,654.1782837,275.3605957,755.5444946,341.7127686
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,motorola_trousers_logo_blurry,motorola,trousers,logo,blurry,0.102627553,795.7244263,702.3022461,937.5651245,787.130127
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Jio_jersey_shoulder_logo_clear,Jio,jersey,shoulder_logo,clear,0.100132681,926.2924194,292.1972656,1002.536804,371.5899658
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,RayzonSolar_trousers_logo_partially_visible,RayzonSolar,trousers,logo,partially_visible,0.402749717,650.9935913,422.1748047,740.2432251,479.9803467
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Jio_jersey_shoulder_logo_partially_visible,Jio,jersey,shoulder_logo,partially_visible,0.250053734,695.7468262,140.1990356,736.9440918,188.9937744
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,HeroFincorp_jersey_chest_logo_clear,HeroFincorp,jersey,chest_logo,clear,0.169864491,110.7367706,333.5541077,199.8699493,381.9381409
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Encalm_trousers_logo_partially_visible,Encalm,trousers,logo,partially_visible,0.145269826,652.0362549,418.036438,743.1119385,475.6195068
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,HeroFincorp_jersey_chest_logo_partially_visible,HeroFincorp,jersey,chest_logo,partially_visible,0.130746782,108.4296112,336.0722656,204.0590668,384.8448486
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Jio_jersey_shoulder_logo_partially_visible,Jio,jersey,shoulder_logo,partially_visible,0.101973593,694.3479614,139.6282654,760.9235229,199.7338867
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Jio_jersey_shoulder_logo_partially_visible,Jio,jersey,shoulder_logo,partially_visible,0.476314187,1096.434814,304.0761719,1170.388916,372.3961182
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.337881863,118.6862793,419.9932861,387.7880249,532.6893921
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Jio_jersey_shoulder_logo_clear,Jio,jersey,shoulder_logo,clear,0.234956637,1096.879883,301.3678894,1170.640625,372.3693542
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,motorola_trousers_logo_partially_visible,motorola,trousers,logo,partially_visible,0.199143067,1001.918091,688.1690674,1102.790649,758.0042725
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,AvonCycles_trousers_logo_clear,AvonCycles,trousers,logo,clear,0.116424829,120.6380005,718.7028198,223.4668579,806.187439
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,motorola_trousers_logo_clear,motorola,trousers,logo,clear,0.526532769,608.1412354,734.2930298,752.7984619,832.9314575
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Jio_jersey_shoulder_logo_partially_visible,Jio,jersey,shoulder_logo,partially_visible,0.222490892,719.1765747,360.4695435,794.2952271,437.9620972
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Jio_jersey_shoulder_logo_clear,Jio,jersey,shoulder_logo,clear,0.136071727,719.0753174,360.2526245,794.6468506,436.6273804
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,motorola_trousers_logo_blurry,motorola,trousers,logo,blurry,0.290123761,222.9281616,421.7808838,320.1272583,498.1918945
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Jio_jersey_shoulder_logo_partially_visible,Jio,jersey,shoulder_logo,partially_visible,0.27762273,692.1000366,222.0644226,744.3314819,272.5971375
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,motorola_trousers_logo_blurry,motorola,trousers,logo,blurry,0.255072296,648.3519287,451.3369141,738.3319092,516.8947144
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,HeroFincorp_jersey_chest_logo_clear,HeroFincorp,jersey,chest_logo,clear,0.626149416,684.272583,328.8969116,811.4381104,380.6547241
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,motorola_trousers_logo_blurry,motorola,trousers,logo,blurry,0.193051681,756.4672241,538.8426514,838.8477173,593.5054932
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,AllSeasons_jersey_chest_logo_blurry,AllSeasons,jersey,chest_logo,blurry,0.174917161,683.2789307,289.8062744,754.4332275,334.5151367
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,AllSeasons_jersey_chest_logo_blurry,AllSeasons,jersey,chest_logo,blurry,0.130619481,678.2559814,291.937439,775.84729,337.2536011
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,motorola_trousers_logo_partially_visible,motorola,trousers,logo,partially_visible,0.10957256,757.274292,536.4627686,837.914917,591.2672119
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,BKT_jersey_back_logo_partially_visible,BKT,jersey,back_logo,partially_visible,0.109104574,398.7074585,86.68339539,500.5740356,141.0894928
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Jio_jersey_shoulder_logo_partially_visible,Jio,jersey,shoulder_logo,partially_visible,0.67165482,397.5683594,395.8401489,482.4086914,485.2195435
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,HeroFincorp_jersey_chest_logo_partially_visible,HeroFincorp,jersey,chest_logo,partially_visible,0.490842134,472.3883057,260.2606201,614.6947021,332.5601807
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,HeroFincorp_jersey_chest_logo_clear,HeroFincorp,jersey,chest_logo,clear,0.313860327,485.0050964,262.5117188,611.8408203,329.0940552
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Jio_jersey_shoulder_logo_blurry,Jio,jersey,shoulder_logo,blurry,0.217643633,553.7403564,243.1640015,601.9786377,284.6889648
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Encalm_trousers_logo_partially_visible,Encalm,trousers,logo,partially_visible,0.18038328,502.5729065,461.0548706,565.9359131,521.6608276
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.123129211,485.586792,268.996521,611.947876,339.3002319
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.253766716,550.5712891,250.2546082,732.9421387,322.2916565
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,BKT_jersey_back_logo_clear,BKT,jersey,back_logo,clear,0.323610723,621.7199707,296.9139404,763.4157715,373.7386475
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,AvonCycles_trousers_logo_clear,AvonCycles,trousers,logo,clear,0.124319494,815.9158936,751.5526733,956.6549072,835.8344116
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,DPWorld_jersey_back_logo_clear,DPWorld,jersey,back_logo,clear,0.231732368,660.0773926,210.0167236,761.1882324,270.8657837
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Valvoline_jersey_sleeve_logo_blurry,Valvoline,jersey,sleeve_logo,blurry,0.169055924,764.8946533,275.1809082,829.4741211,315.6185303
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,DPWorld_jersey_back_logo_clear,DPWorld,jersey,back_logo,clear,0.111928627,497.262085,217.5279541,582.241333,276.6713867
Match_48_TATA_IPL_2025_DC_vs_KKR,Delhi Capitals,,Jio_jersey_shoulder_logo_clear,Jio,jersey,shoulder_logo,clear,0.106799535,334.4184265,168.8858643,381.2306213,200.3134766
